"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Haywood County, TN"	"47075"	"2016"	"2016"	155	3077	5037.4
	"Haywood County, TN"	"47075"	"2017"	"2017"	159	3184	4993.7
	"Haywood County, TN"	"47075"	"2018"	"2018"	159	3299	4819.6
	"Haywood County, TN"	"47075"	"2019"	"2019"	145	3415	4246.0
	"Haywood County, TN"	"47075"	"2020 "	"2020"	176	3429	5132.7
	"Henderson County, TN"	"47077"	"2014"	"2014"	223	4713	4731.6
	"Henderson County, TN"	"47077"	"2015"	"2015"	245	4811	5092.5
	"Henderson County, TN"	"47077"	"2016"	"2016"	249	4905	5076.5
	"Henderson County, TN"	"47077"	"2017"	"2017"	243	5046	4815.7
	"Henderson County, TN"	"47077"	"2018"	"2018"	236	5130	4600.4
	"Henderson County, TN"	"47077"	"2019"	"2019"	270	5328	5067.6
	"Henderson County, TN"	"47077"	"2020 "	"2020"	318	5362	5930.6
	"Henry County, TN"	"47079"	"2014"	"2014"	329	6959	4727.7
	"Henry County, TN"	"47079"	"2015"	"2015"	354	7153	4949.0
	"Henry County, TN"	"47079"	"2016"	"2016"	370	7277	5084.5
	"Henry County, TN"	"47079"	"2017"	"2017"	338	7378	4581.2
	"Henry County, TN"	"47079"	"2018"	"2018"	361	7526	4796.7
	"Henry County, TN"	"47079"	"2019"	"2019"	362	7684	4711.1
	"Henry County, TN"	"47079"	"2020 "	"2020"	412	7732	5328.5
	"Hickman County, TN"	"47081"	"2014"	"2014"	188	3805	4940.9
	"Hickman County, TN"	"47081"	"2015"	"2015"	178	3872	4597.1
	"Hickman County, TN"	"47081"	"2016"	"2016"	204	4001	5098.7
	"Hickman County, TN"	"47081"	"2017"	"2017"	210	4259	4930.7
	"Hickman County, TN"	"47081"	"2018"	"2018"	200	4401	4544.4
	"Hickman County, TN"	"47081"	"2019"	"2019"	195	4515	4318.9
	"Hickman County, TN"	"47081"	"2020 "	"2020"	251	4579	5481.5
	"Houston County, TN"	"47083"	"2014"	"2014"	73	1610	4534.2
	"Houston County, TN"	"47083"	"2015"	"2015"	81	1623	4990.8
	"Houston County, TN"	"47083"	"2016"	"2016"	96	1661	5779.7
	"Houston County, TN"	"47083"	"2017"	"2017"	94	1675	5611.9
	"Houston County, TN"	"47083"	"2018"	"2018"	79	1696	4658.0
	"Houston County, TN"	"47083"	"2019"	"2019"	96	1705	5630.5
	"Houston County, TN"	"47083"	"2020 "	"2020"	118	1765	6685.6
	"Humphreys County, TN"	"47085"	"2014"	"2014"	168	3443	4879.5
	"Humphreys County, TN"	"47085"	"2015"	"2015"	182	3531	5154.3
	"Humphreys County, TN"	"47085"	"2016"	"2016"	176	3571	4928.6
	"Humphreys County, TN"	"47085"	"2017"	"2017"	197	3641	5410.6
	"Humphreys County, TN"	"47085"	"2018"	"2018"	217	3700	5864.9
	"Humphreys County, TN"	"47085"	"2019"	"2019"	170	3761	4520.1
	"Humphreys County, TN"	"47085"	"2020 "	"2020"	196	3836	5109.5
	"Jackson County, TN"	"47087"	"2014"	"2014"	91	2408	3779.1
	"Jackson County, TN"	"47087"	"2015"	"2015"	131	2447	5353.5
	"Jackson County, TN"	"47087"	"2016"	"2016"	105	2472	4247.6
	"Jackson County, TN"	"47087"	"2017"	"2017"	120	2579	4653.0
	"Jackson County, TN"	"47087"	"2018"	"2018"	120	2641	4543.7
	"Jackson County, TN"	"47087"	"2019"	"2019"	136	2702	5033.3
	"Jackson County, TN"	"47087"	"2020 "	"2020"	147	2777	5293.5
	"Jefferson County, TN"	"47089"	"2014"	"2014"	393	10043	3913.2
	"Jefferson County, TN"	"47089"	"2015"	"2015"	465	10271	4527.3
	"Jefferson County, TN"	"47089"	"2016"	"2016"	472	10597	4454.1
	"Jefferson County, TN"	"47089"	"2017"	"2017"	497	10545	4713.1
	"Jefferson County, TN"	"47089"	"2018"	"2018"	470	10818	4344.6
	"Jefferson County, TN"	"47089"	"2019"	"2019"	455	11133	4086.9
	"Jefferson County, TN"	"47089"	"2020 "	"2020"	550	11520	4774.3
	"Johnson County, TN"	"47091"	"2014"	"2014"	149	3668	4062.2
	"Johnson County, TN"	"47091"	"2015"	"2015"	165	3815	4325.0
	"Johnson County, TN"	"47091"	"2016"	"2016"	176	3831	4594.1
	"Johnson County, TN"	"47091"	"2017"	"2017"	187	3973	4706.8
	"Johnson County, TN"	"47091"	"2018"	"2018"	198	4056	4881.7
	"Johnson County, TN"	"47091"	"2019"	"2019"	188	4146	4534.5
	"Johnson County, TN"	"47091"	"2020 "	"2020"	218	4281	5092.3
	"Knox County, TN"	"47093"	"2014"	"2014"	3115	64963	4795.0
	"Knox County, TN"	"47093"	"2015"	"2015"	3027	66821	4530.0
	"Knox County, TN"	"47093"	"2016"	"2016"	3083	69105	4461.3
	"Knox County, TN"	"47093"	"2017"	"2017"	3220	71210	4521.8
	"Knox County, TN"	"47093"	"2018"	"2018"	3347	73661	4543.8
	"Knox County, TN"	"47093"	"2019"	"2019"	3342	76036	4395.3
	"Knox County, TN"	"47093"	"2020 "	"2020"	3791	78711	4816.4
	"Lake County, TN"	"47095"	"2014"	"2014"	74	1122	6595.4
	"Lake County, TN"	"47095"	"2015"	"2015"	68	1129	6023.0
	"Lake County, TN"	"47095"	"2016"	"2016"	79	1145	6899.6
	"Lake County, TN"	"47095"	"2017"	"2017"	71	1168	6078.8
	"Lake County, TN"	"47095"	"2018"	"2018"	63	1166	5403.1
	"Lake County, TN"	"47095"	"2019"	"2019"	68	1175	5787.2
	"Lake County, TN"	"47095"	"2020 "	"2020"	86	1177	7306.7
	"Lauderdale County, TN"	"47097"	"2014"	"2014"	176	3768	4670.9
	"Lauderdale County, TN"	"47097"	"2015"	"2015"	179	3859	4638.5
	"Lauderdale County, TN"	"47097"	"2016"	"2016"	221	3888	5684.2
	"Lauderdale County, TN"	"47097"	"2017"	"2017"	220	3979	5529.0
	"Lauderdale County, TN"	"47097"	"2018"	"2018"	200	4077	4905.6
	"Lauderdale County, TN"	"47097"	"2019"	"2019"	224	4180	5358.9
	"Lauderdale County, TN"	"47097"	"2020 "	"2020"	235	4195	5601.9
	"Lawrence County, TN"	"47099"	"2014"	"2014"	369	7402	4985.1
	"Lawrence County, TN"	"47099"	"2015"	"2015"	415	7487	5542.9
	"Lawrence County, TN"	"47099"	"2016"	"2016"	381	7611	5005.9
	"Lawrence County, TN"	"47099"	"2017"	"2017"	429	7650	5607.8
	"Lawrence County, TN"	"47099"	"2018"	"2018"	438	7794	5619.7
	"Lawrence County, TN"	"47099"	"2019"	"2019"	433	7922	5465.8
	"Lawrence County, TN"	"47099"	"2020 "	"2020"	538	8084	6655.1
	"Lewis County, TN"	"47101"	"2014"	"2014"	105	2230	4708.5
	"Lewis County, TN"	"47101"	"2015"	"2015"	102	2329	4379.6
	"Lewis County, TN"	"47101"	"2016"	"2016"	106	2381	4451.9
	"Lewis County, TN"	"47101"	"2017"	"2017"	104	2486	4183.4
	"Lewis County, TN"	"47101"	"2018"	"2018"	109	2529	4310.0
	"Lewis County, TN"	"47101"	"2019"	"2019"	133	2613	5089.9
	"Lewis County, TN"	"47101"	"2020 "	"2020"	147	2691	5462.7
	"Lincoln County, TN"	"47103"	"2014"	"2014"	294	6192	4748.1
	"Lincoln County, TN"	"47103"	"2015"	"2015"	300	6294	4766.4
	"Lincoln County, TN"	"47103"	"2016"	"2016"	317	6375	4972.5
	"Lincoln County, TN"	"47103"	"2017"	"2017"	297	6483	4581.2
	"Lincoln County, TN"	"47103"	"2018"	"2018"	357	6630	5384.6
	"Lincoln County, TN"	"47103"	"2019"	"2019"	329	6755	4870.5
	"Lincoln County, TN"	"47103"	"2020 "	"2020"	380	6988	5437.9
	"Loudon County, TN"	"47105"	"2014"	"2014"	477	12455	3829.8
	"Loudon County, TN"	"47105"	"2015"	"2015"	465	12833	3623.5
	"Loudon County, TN"	"47105"	"2016"	"2016"	507	13203	3840.0
	"Loudon County, TN"	"47105"	"2017"	"2017"	527	13521	3897.6
	"Loudon County, TN"	"47105"	"2018"	"2018"	507	14026	3614.7
	"Loudon County, TN"	"47105"	"2019"	"2019"	552	14536	3797.5
	"Loudon County, TN"	"47105"	"2020 "	"2020"	563	15164	3712.7
	"McMinn County, TN"	"47107"	"2014"	"2014"	507	9829	5158.2
	"McMinn County, TN"	"47107"	"2015"	"2015"	475	10008	4746.2
	"McMinn County, TN"	"47107"	"2016"	"2016"	496	10210	4858.0
	"McMinn County, TN"	"47107"	"2017"	"2017"	478	10298	4641.7
	"McMinn County, TN"	"47107"	"2018"	"2018"	499	10458	4771.5
	"McMinn County, TN"	"47107"	"2019"	"2019"	522	10701	4878.0
	"McMinn County, TN"	"47107"	"2020 "	"2020"	619	11148	5552.6
	"McNairy County, TN"	"47109"	"2014"	"2014"	260	5101	5097.0
	"McNairy County, TN"	"47109"	"2015"	"2015"	273	5201	5249.0
	"McNairy County, TN"	"47109"	"2016"	"2016"	276	5314	5193.8
	"McNairy County, TN"	"47109"	"2017"	"2017"	289	5280	5473.5
	"McNairy County, TN"	"47109"	"2018"	"2018"	293	5370	5456.2
	"McNairy County, TN"	"47109"	"2019"	"2019"	291	5439	5350.2
	"McNairy County, TN"	"47109"	"2020 "	"2020"	330	5440	6066.2
	"Macon County, TN"	"47111"	"2014"	"2014"	202	3563	5669.4
	"Macon County, TN"	"47111"	"2015"	"2015"	203	3633	5587.7
	"Macon County, TN"	"47111"	"2016"	"2016"	179	3691	4849.6
	"Macon County, TN"	"47111"	"2017"	"2017"	170	3707	4585.9
	"Macon County, TN"	"47111"	"2018"	"2018"	204	3814	5348.7
	"Macon County, TN"	"47111"	"2019"	"2019"	179	3961	4519.1
	"Macon County, TN"	"47111"	"2020 "	"2020"	238	4106	5796.4
	"Madison County, TN"	"47113"	"2014"	"2014"	675	14646	4608.8
	"Madison County, TN"	"47113"	"2015"	"2015"	708	15115	4684.1
	"Madison County, TN"	"47113"	"2016"	"2016"	752	15713	4785.8
	"Madison County, TN"	"47113"	"2017"	"2017"	803	16173	4965.1
	"Madison County, TN"	"47113"	"2018"	"2018"	719	16615	4327.4
	"Madison County, TN"	"47113"	"2019"	"2019"	712	17201	4139.3
	"Madison County, TN"	"47113"	"2020 "	"2020"	914	17781	5140.3
	"Marion County, TN"	"47115"	"2014"	"2014"	226	5151	4387.5
	"Marion County, TN"	"47115"	"2015"	"2015"	244	5339	4570.1
	"Marion County, TN"	"47115"	"2016"	"2016"	272	5472	4970.8
	"Marion County, TN"	"47115"	"2017"	"2017"	271	5556	4877.6
	"Marion County, TN"	"47115"	"2018"	"2018"	266	5737	4636.6
	"Marion County, TN"	"47115"	"2019"	"2019"	233	5871	3968.7
	"Marion County, TN"	"47115"	"2020 "	"2020"	298	6036	4937.0
	"Marshall County, TN"	"47117"	"2014"	"2014"	202	4734	4267.0
	"Marshall County, TN"	"47117"	"2015"	"2015"	243	4847	5013.4
	"Marshall County, TN"	"47117"	"2016"	"2016"	240	4973	4826.1
	"Marshall County, TN"	"47117"	"2017"	"2017"	248	5228	4743.7
	"Marshall County, TN"	"47117"	"2018"	"2018"	268	5430	4935.5
	"Marshall County, TN"	"47117"	"2019"	"2019"	261	5621	4643.3
	"Marshall County, TN"	"47117"	"2020 "	"2020"	323	5819	5550.8
	"Maury County, TN"	"47119"	"2014"	"2014"	607	12766	4754.8
	"Maury County, TN"	"47119"	"2015"	"2015"	640	13377	4784.3
	"Maury County, TN"	"47119"	"2016"	"2016"	718	13942	5149.9
	"Maury County, TN"	"47119"	"2017"	"2017"	682	14288	4773.2
	"Maury County, TN"	"47119"	"2018"	"2018"	658	15014	4382.6
	"Maury County, TN"	"47119"	"2019"	"2019"	769	15744	4884.4
	"Maury County, TN"	"47119"	"2020 "	"2020"	796	16923	4703.7
	"Meigs County, TN"	"47121"	"2014"	"2014"	102	2322	4392.8
	"Meigs County, TN"	"47121"	"2015"	"2015"	94	2407	3905.3
	"Meigs County, TN"	"47121"	"2016"	"2016"	111	2425	4577.3
	"Meigs County, TN"	"47121"	"2017"	"2017"	116	2501	4638.1
	"Meigs County, TN"	"47121"	"2018"	"2018"	119	2612	4555.9
	"Meigs County, TN"	"47121"	"2019"	"2019"	124	2692	4606.2
	"Meigs County, TN"	"47121"	"2020 "	"2020"	120	2672	4491.0
	"Monroe County, TN"	"47123"	"2014"	"2014"	362	8852	4089.5
	"Monroe County, TN"	"47123"	"2015"	"2015"	399	9145	4363.0
	"Monroe County, TN"	"47123"	"2016"	"2016"	398	9408	4230.4
	"Monroe County, TN"	"47123"	"2017"	"2017"	408	9554	4270.5
	"Monroe County, TN"	"47123"	"2018"	"2018"	457	9818	4654.7
	"Monroe County, TN"	"47123"	"2019"	"2019"	465	9979	4659.8
	"Monroe County, TN"	"47123"	"2020 "	"2020"	520	10390	5004.8
	"Montgomery County, TN"	"47125"	"2014"	"2014"	748	16301	4588.7
	"Montgomery County, TN"	"47125"	"2015"	"2015"	783	16996	4607.0
	"Montgomery County, TN"	"47125"	"2016"	"2016"	793	17730	4472.6
	"Montgomery County, TN"	"47125"	"2017"	"2017"	838	18130	4622.2
	"Montgomery County, TN"	"47125"	"2018"	"2018"	944	19005	4967.1
	"Montgomery County, TN"	"47125"	"2019"	"2019"	887	19760	4488.9
	"Montgomery County, TN"	"47125"	"2020 "	"2020"	1117	21039	5309.2
	"Moore County, TN"	"47127"	"2014"	"2014"	54	1315	4106.5
	"Moore County, TN"	"47127"	"2015"	"2015"	50	1327	3767.9
	"Moore County, TN"	"47127"	"2016"	"2016"	46	1335	3445.7
	"Moore County, TN"	"47127"	"2017"	"2017"	55	1352	4068.0
	"Moore County, TN"	"47127"	"2018"	"2018"	52	1379	3770.8
	"Moore County, TN"	"47127"	"2019"	"2019"	50	1431	3494.1
	"Moore County, TN"	"47127"	"2020 "	"2020"	66	1462	4514.4
	"Morgan County, TN"	"47129"	"2014"	"2014"	152	3494	4350.3
	"Morgan County, TN"	"47129"	"2015"	"2015"	155	3532	4388.4
	"Morgan County, TN"	"47129"	"2016"	"2016"	170	3597	4726.2
	"Morgan County, TN"	"47129"	"2017"	"2017"	167	3765	4435.6
	"Morgan County, TN"	"47129"	"2018"	"2018"	154	3836	4014.6
	"Morgan County, TN"	"47129"	"2019"	"2019"	195	3975	4905.7
	"Morgan County, TN"	"47129"	"2020 "	"2020"	173	4043	4279.0
	"Obion County, TN"	"47131"	"2014"	"2014"	295	5840	5051.4
	"Obion County, TN"	"47131"	"2015"	"2015"	273	5930	4603.7
	"Obion County, TN"	"47131"	"2016"	"2016"	264	6109	4321.5
	"Obion County, TN"	"47131"	"2017"	"2017"	294	6097	4822.0
	"Obion County, TN"	"47131"	"2018"	"2018"	329	6179	5324.5
	"Obion County, TN"	"47131"	"2019"	"2019"	306	6237	4906.2
	"Obion County, TN"	"47131"	"2020 "	"2020"	407	6438	6321.8
	"Overton County, TN"	"47133"	"2014"	"2014"	183	4275	4280.7
	"Overton County, TN"	"47133"	"2015"	"2015"	196	4405	4449.5
	"Overton County, TN"	"47133"	"2016"	"2016"	224	4449	5034.8
	"Overton County, TN"	"47133"	"2017"	"2017"	248	4452	5570.5
	"Overton County, TN"	"47133"	"2018"	"2018"	240	4541	5285.2
	"Overton County, TN"	"47133"	"2019"	"2019"	235	4594	5115.4
	"Overton County, TN"	"47133"	"2020 "	"2020"	304	4734	6421.6
	"Perry County, TN"	"47135"	"2014"	"2014"	74	1639	4514.9
	"Perry County, TN"	"47135"	"2015"	"2015"	89	1707	5213.8
	"Perry County, TN"	"47135"	"2016"	"2016"	89	1726	5156.4
	"Perry County, TN"	"47135"	"2017"	"2017"	84	1688	4976.3
	"Perry County, TN"	"47135"	"2018"	"2018"	101	1705	5923.8
	"Perry County, TN"	"47135"	"2019"	"2019"	86	1725	4985.5
	"Perry County, TN"	"47135"	"2020 "	"2020"	108	1756	6150.3
	"Pickett County, TN"	"47137"	"2014"	"2014"	49	1292	3792.6
	"Pickett County, TN"	"47137"	"2015"	"2015"	57	1324	4305.1
	"Pickett County, TN"	"47137"	"2016"	"2016"	61	1388	4394.8
	"Pickett County, TN"	"47137"	"2017"	"2017"	58	1385	4187.7
	"Pickett County, TN"	"47137"	"2018"	"2018"	70	1402	4992.9
	"Pickett County, TN"	"47137"	"2019"	"2019"	61	1404	4344.7
	"Pickett County, TN"	"47137"	"2020 "	"2020"	77	1457	5284.8
	"Polk County, TN"	"47139"	"2014"	"2014"	134	3249	4124.3
	"Polk County, TN"	"47139"	"2015"	"2015"	168	3302	5087.8
	"Polk County, TN"	"47139"	"2016"	"2016"	150	3393	4420.9
	"Polk County, TN"	"47139"	"2017"	"2017"	170	3473	4894.9
	"Polk County, TN"	"47139"	"2018"	"2018"	197	3544	5558.7
	"Polk County, TN"	"47139"	"2019"	"2019"	174	3651	4765.8
	"Polk County, TN"	"47139"	"2020 "	"2020"	191	3637	5251.6
	"Putnam County, TN"	"47141"	"2014"	"2014"	586	12029	4871.6
	"Putnam County, TN"	"47141"	"2015"	"2015"	642	12232	5248.5
	"Putnam County, TN"	"47141"	"2016"	"2016"	606	12508	4844.9
	"Putnam County, TN"	"47141"	"2017"	"2017"	573	12728	4501.9
	"Putnam County, TN"	"47141"	"2018"	"2018"	631	13134	4804.3
	"Putnam County, TN"	"47141"	"2019"	"2019"	621	13459	4614.0
	"Putnam County, TN"	"47141"	"2020 "	"2020"	803	13904	5775.3
	"Rhea County, TN"	"47143"	"2014"	"2014"	293	5743	5101.9
	"Rhea County, TN"	"47143"	"2015"	"2015"	320	5837	5482.3
	"Rhea County, TN"	"47143"	"2016"	"2016"	299	5952	5023.5
	"Rhea County, TN"	"47143"	"2017"	"2017"	319	6032	5288.5
	"Rhea County, TN"	"47143"	"2018"	"2018"	321	6149	5220.4
	"Rhea County, TN"	"47143"	"2019"	"2019"	289	6246	4627.0
	"Rhea County, TN"	"47143"	"2020 "	"2020"	365	6469	5642.3
	"Roane County, TN"	"47145"	"2014"	"2014"	495	11185	4425.6
	"Roane County, TN"	"47145"	"2015"	"2015"	521	11475	4540.3
	"Roane County, TN"	"47145"	"2016"	"2016"	535	11671	4584.0
	"Roane County, TN"	"47145"	"2017"	"2017"	557	11916	4674.4
	"Roane County, TN"	"47145"	"2018"	"2018"	542	12108	4476.4
	"Roane County, TN"	"47145"	"2019"	"2019"	607	12366	4908.6
	"Roane County, TN"	"47145"	"2020 "	"2020"	639	12852	4972.0
	"Robertson County, TN"	"47147"	"2014"	"2014"	419	9204	4552.4
	"Robertson County, TN"	"47147"	"2015"	"2015"	449	9511	4720.8
	"Robertson County, TN"	"47147"	"2016"	"2016"	484	9818	4929.7
	"Robertson County, TN"	"47147"	"2017"	"2017"	480	10101	4752.0
	"Robertson County, TN"	"47147"	"2018"	"2018"	485	10520	4610.3
	"Robertson County, TN"	"47147"	"2019"	"2019"	478	11024	4336.0
	"Robertson County, TN"	"47147"	"2020 "	"2020"	606	11199	5411.2
	"Rutherford County, TN"	"47149"	"2014"	"2014"	1107	27796	3982.6
	"Rutherford County, TN"	"47149"	"2015"	"2015"	1264	29311	4312.4
	"Rutherford County, TN"	"47149"	"2016"	"2016"	1279	31111	4111.1
	"Rutherford County, TN"	"47149"	"2017"	"2017"	1405	32167	4367.8
	"Rutherford County, TN"	"47149"	"2018"	"2018"	1367	33966	4024.6
	"Rutherford County, TN"	"47149"	"2019"	"2019"	1497	35822	4179.0
	"Rutherford County, TN"	"47149"	"2020 "	"2020"	1754	37852	4633.8
	"Scott County, TN"	"47151"	"2014"	"2014"	190	3420	5555.6
	"Scott County, TN"	"47151"	"2015"	"2015"	185	3479	5317.6
	"Scott County, TN"	"47151"	"2016"	"2016"	181	3551	5097.2
	"Scott County, TN"	"47151"	"2017"	"2017"	187	3616	5171.5
	"Scott County, TN"	"47151"	"2018"	"2018"	191	3704	5156.6
	"Scott County, TN"	"47151"	"2019"	"2019"	162	3792	4272.2
	"Scott County, TN"	"47151"	"2020 "	"2020"	197	3913	5034.5
	"Sequatchie County, TN"	"47153"	"2014"	"2014"	112	2816	3977.3
	"Sequatchie County, TN"	"47153"	"2015"	"2015"	126	2932	4297.4
	"Sequatchie County, TN"	"47153"	"2016"	"2016"	114	3010	3787.4
	"Sequatchie County, TN"	"47153"	"2017"	"2017"	114	2933	3886.8
	"Sequatchie County, TN"	"47153"	"2018"	"2018"	105	3028	3467.6
	"Sequatchie County, TN"	"47153"	"2019"	"2019"	116	3130	3706.1
	"Sequatchie County, TN"	"47153"	"2020 "	"2020"	131	3310	3957.7
	"Sevier County, TN"	"47155"	"2014"	"2014"	706	16849	4190.2
	"Sevier County, TN"	"47155"	"2015"	"2015"	719	17553	4096.2
	"Sevier County, TN"	"47155"	"2016"	"2016"	735	18250	4027.4
	"Sevier County, TN"	"47155"	"2017"	"2017"	776	18699	4150.0
	"Sevier County, TN"	"47155"	"2018"	"2018"	820	19341	4239.7
	"Sevier County, TN"	"47155"	"2019"	"2019"	791	19972	3960.5
	"Sevier County, TN"	"47155"	"2020 "	"2020"	928	20519	4522.6
	"Shelby County, TN"	"47157"	"2014"	"2014"	4967	109047	4554.9
	"Shelby County, TN"	"47157"	"2015"	"2015"	5258	113176	4645.9
	"Shelby County, TN"	"47157"	"2016"	"2016"	5148	117102	4396.2
	"Shelby County, TN"	"47157"	"2017"	"2017"	5334	122917	4339.5
	"Shelby County, TN"	"47157"	"2018"	"2018"	5365	127099	4221.1
	"Shelby County, TN"	"47157"	"2019"	"2019"	5545	131371	4220.9
	"Shelby County, TN"	"47157"	"2020 "	"2020"	6747	135453	4981.1
	"Smith County, TN"	"47159"	"2014"	"2014"	143	2934	4873.9
	"Smith County, TN"	"47159"	"2015"	"2015"	130	3035	4283.4
	"Smith County, TN"	"47159"	"2016"	"2016"	140	3137	4462.9
	"Smith County, TN"	"47159"	"2017"	"2017"	132	3256	4054.1
	"Smith County, TN"	"47159"	"2018"	"2018"	172	3385	5081.2
	"Smith County, TN"	"47159"	"2019"	"2019"	170	3486	4876.6
	"Smith County, TN"	"47159"	"2020 "	"2020"	187	3473	5384.4
	"Stewart County, TN"	"47161"	"2014"	"2014"	118	2506	4708.7
	"Stewart County, TN"	"47161"	"2015"	"2015"	109	2528	4311.7
	"Stewart County, TN"	"47161"	"2016"	"2016"	113	2586	4369.7
	"Stewart County, TN"	"47161"	"2017"	"2017"	106	2656	3991.0
	"Stewart County, TN"	"47161"	"2018"	"2018"	130	2758	4713.6
	"Stewart County, TN"	"47161"	"2019"	"2019"	120	2833	4235.8
	"Stewart County, TN"	"47161"	"2020 "	"2020"	149	2900	5137.9
	"Sullivan County, TN"	"47163"	"2014"	"2014"	1555	31921	4871.4
	"Sullivan County, TN"	"47163"	"2015"	"2015"	1574	32448	4850.8
	"Sullivan County, TN"	"47163"	"2016"	"2016"	1449	32987	4392.6
	"Sullivan County, TN"	"47163"	"2017"	"2017"	1642	33782	4860.6
	"Sullivan County, TN"	"47163"	"2018"	"2018"	1591	34529	4607.7
	"Sullivan County, TN"	"47163"	"2019"	"2019"	1610	35185	4575.8
	"Sullivan County, TN"	"47163"	"2020 "	"2020"	1844	35806	5150.0
	"Sumner County, TN"	"47165"	"2014"	"2014"	1005	25278	3975.8
	"Sumner County, TN"	"47165"	"2015"	"2015"	1054	26488	3979.2
	"Sumner County, TN"	"47165"	"2016"	"2016"	1160	27778	4176.0
	"Sumner County, TN"	"47165"	"2017"	"2017"	1207	28290	4266.5
	"Sumner County, TN"	"47165"	"2018"	"2018"	1218	29664	4106.0
	"Sumner County, TN"	"47165"	"2019"	"2019"	1244	31047	4006.8
	"Sumner County, TN"	"47165"	"2020 "	"2020"	1460	32344	4514.0
	"Tipton County, TN"	"47167"	"2014"	"2014"	349	8046	4337.6
	"Tipton County, TN"	"47167"	"2015"	"2015"	398	8323	4781.9
	"Tipton County, TN"	"47167"	"2016"	"2016"	416	8564	4857.5
	"Tipton County, TN"	"47167"	"2017"	"2017"	430	8669	4960.2
	"Tipton County, TN"	"47167"	"2018"	"2018"	431	8904	4840.5
	"Tipton County, TN"	"47167"	"2019"	"2019"	421	9189	4581.6
	"Tipton County, TN"	"47167"	"2020 "	"2020"	486	9572	5077.3
	"Trousdale County, TN"	"47169"	"2014"	"2014"	75	1240	6048.4
	"Trousdale County, TN"	"47169"	"2015"	"2015"	73	1257	5807.5
	"Trousdale County, TN"	"47169"	"2016"	"2016"	76	1284	5919.0
	"Trousdale County, TN"	"47169"	"2017"	"2017"	64	1388	4611.0
	"Trousdale County, TN"	"47169"	"2018"	"2018"	68	1426	4768.6
	"Trousdale County, TN"	"47169"	"2019"	"2019"	50	1463	3417.6
	"Trousdale County, TN"	"47169"	"2020 "	"2020"	90	1509	5964.2
	"Unicoi County, TN"	"47171"	"2014"	"2014"	214	3914	5467.6
	"Unicoi County, TN"	"47171"	"2015"	"2015"	208	3947	5269.8
	"Unicoi County, TN"	"47171"	"2016"	"2016"	221	4025	5490.7
	"Unicoi County, TN"	"47171"	"2017"	"2017"	212	4070	5208.8
	"Unicoi County, TN"	"47171"	"2018"	"2018"	230	4123	5578.5
	"Unicoi County, TN"	"47171"	"2019"	"2019"	228	4164	5475.5
	"Unicoi County, TN"	"47171"	"2020 "	"2020"	260	4296	6052.1
	"Union County, TN"	"47173"	"2014"	"2014"	153	3122	4900.7
	"Union County, TN"	"47173"	"2015"	"2015"	157	3230	4860.7
	"Union County, TN"	"47173"	"2016"	"2016"	137	3301	4150.3
	"Union County, TN"	"47173"	"2017"	"2017"	151	3491	4325.4
	"Union County, TN"	"47173"	"2018"	"2018"	154	3603	4274.2
	"Union County, TN"	"47173"	"2019"	"2019"	138	3715	3714.7
	"Union County, TN"	"47173"	"2020 "	"2020"	189	3810	4960.6
	"Van Buren County, TN"	"47175"	"2014"	"2014"	44	1173	3751.1
	"Van Buren County, TN"	"47175"	"2015"	"2015"	50	1208	4139.1
	"Van Buren County, TN"	"47175"	"2016"	"2016"	66	1242	5314.0
	"Van Buren County, TN"	"47175"	"2017"	"2017"	56	1331	4207.4
	"Van Buren County, TN"	"47175"	"2018"	"2018"	64	1365	4688.6
	"Van Buren County, TN"	"47175"	"2019"	"2019"	76	1375	5527.3
	"Van Buren County, TN"	"47175"	"2020 "	"2020"	61	1425	4280.7
	"Warren County, TN"	"47177"	"2014"	"2014"	327	6721	4865.3
	"Warren County, TN"	"47177"	"2015"	"2015"	356	6906	5154.9
	"Warren County, TN"	"47177"	"2016"	"2016"	364	7032	5176.3
	"Warren County, TN"	"47177"	"2017"	"2017"	364	7073	5146.3
	"Warren County, TN"	"47177"	"2018"	"2018"	386	7230	5338.9
	"Warren County, TN"	"47177"	"2019"	"2019"	391	7392	5289.5
	"Warren County, TN"	"47177"	"2020 "	"2020"	434	7607	5705.3
	"Washington County, TN"	"47179"	"2014"	"2014"	997	21395	4660.0
	"Washington County, TN"	"47179"	"2015"	"2015"	1029	21977	4682.2
	"Washington County, TN"	"47179"	"2016"	"2016"	1039	22481	4621.7
	"Washington County, TN"	"47179"	"2017"	"2017"	1136	22932	4953.8
	"Washington County, TN"	"47179"	"2018"	"2018"	1077	23564	4570.5
	"Washington County, TN"	"47179"	"2019"	"2019"	1092	24275	4498.5
	"Washington County, TN"	"47179"	"2020 "	"2020"	1358	25146	5400.5
	"Wayne County, TN"	"47181"	"2014"	"2014"	159	3090	5145.6
	"Wayne County, TN"	"47181"	"2015"	"2015"	159	3103	5124.1
	"Wayne County, TN"	"47181"	"2016"	"2016"	153	3128	4891.3
	"Wayne County, TN"	"47181"	"2017"	"2017"	176	3161	5567.9
	"Wayne County, TN"	"47181"	"2018"	"2018"	135	3228	4182.2
